781.79	3238
782.54	3212.67
783.29	3201.33
784.04	3172.67
784.79	3162
785.53	3145.33
786.28	3129.67
787.03	3113.33
787.78	3104
788.53	3085
789.27	3068.67
790.02	3059
790.77	3046.67
791.52	3032
792.27	3018.67
793.01	3004.67
793.76	2992.67
794.51	2980.33
795.26	2963.67
796.00	2962.33
796.75	2942
797.50	2937
798.24	2924.33
798.99	2919.33
799.74	2906.33
800.49	2895.33
801.23	2884.33
801.98	2876.33
802.73	2862.33
803.47	2856.67
804.22	2848
804.97	2838
805.71	2828.67
806.46	2819.67
807.21	2810.33
807.95	2807.33
808.70	2794.67
809.44	2793.33
810.19	2781.67
810.94	2777.33
811.68	2771.67
812.43	2763
813.17	2754
813.92	2748
814.66	2737
815.41	2731.67
816.15	2721.33
816.90	2718
817.65	2713.33
818.39	2706.33
819.14	2700.67
819.88	2693.33
820.63	2690.67
821.37	2685.67
822.12	2677.67
822.86	2670.33
823.61	2664.67
824.35	2657.67
825.09	2651.67
825.84	2648.33
826.58	2642
827.33	2640.33
828.07	2633.33
828.82	2630
829.56	2628.67
830.30	2622
831.05	2619
831.79	2615
832.54	2610.67
833.28	2607.67
834.02	2601.33
834.77	2597
835.51	2591
836.25	2589
837.00	2582
837.74	2579
838.48	2575.33
839.23	2575
839.97	2569.33
840.71	2569
841.46	2564.33
842.20	2562.67
842.94	2559.67
843.69	2559.33
844.43	2553
845.17	2549.67
845.91	2544.33
846.66	2542
847.40	2538
848.14	2535.33
848.88	2533.67
849.62	2534.33
850.37	2528.67
851.11	2526.67
851.85	2526.67
852.59	2522.33
853.33	2522.67
854.08	2519
854.82	2516.33
855.56	2514
856.30	2511.67
857.04	2508
857.78	2506.67
858.53	2506.67
859.27	2504.33
860.01	2500.33
860.75	2501
861.49	2497.67
862.23	2496.33
862.97	2494.33
863.71	2493
864.45	2489
865.19	2488.33
865.94	2486
866.68	2486.33
867.42	2485
868.16	2483
868.90	2482.33
869.64	2481
870.38	2480.33
871.12	2479
871.86	2478.67
872.60	2474.67
873.34	2473.67
874.08	2473.33
874.82	2472
875.56	2472.33
876.30	2472.67
877.04	2471
877.78	2472.67
878.52	2472.67
879.25	2469.33
879.99	2469.67
880.73	2467.67
881.47	2468
882.21	2465.67
882.95	2464.33
883.69	2463.67
884.43	2462.67
885.17	2460.33
885.91	2459
886.64	2457.67
887.38	2459.67
888.12	2458
888.86	2455.33
889.60	2456
890.34	2453.67
891.08	2453.67
891.81	2451.67
892.55	2449.33
893.29	2448.33
894.03	2447
894.77	2448.67
895.50	2446
896.24	2446
896.98	2445.33
897.72	2444.67
898.45	2442
899.19	2441
899.93	2440.33
900.67	2438.33
901.40	2437.67
902.14	2440
902.88	2437
903.61	2437.67
904.35	2435.67
905.09	2438.67
905.83	2436
906.56	2435.33
907.30	2434.33
908.04	2433
908.77	2431
909.51	2431
910.24	2432.33
910.98	2431
911.72	2428.67
912.45	2431
913.19	2430.33
913.93	2431.33
914.66	2429.33
915.40	2429.33
916.13	2428
916.87	2425.67
917.60	2426.67
918.34	2427.33
919.08	2425
919.81	2425.33
920.55	2424
921.28	2423.33
922.02	2421.67
922.75	2423.67
923.49	2425
924.22	2420.67
924.96	2421.67
925.69	2420
926.43	2418.67
927.16	2420.67
927.90	2418.67
928.63	2418.33
929.37	2418.33
930.10	2416
930.84	2416.33
931.57	2415
932.30	2415.33
933.04	2415.67
933.77	2413.33
934.51	2413.67
935.24	2412
935.97	2413.67
936.71	2412.33
937.44	2410.33
938.18	2409
938.91	2409
939.64	2408.33
940.38	2407.67
941.11	2407.33
941.84	2408.33
942.58	2407.67
943.31	2407.33
944.04	2407
944.78	2408.33
945.51	2407
946.24	2405.33
946.98	2406
947.71	2406.67
948.44	2404.33
949.17	2405.67
949.91	2407.33
950.64	2405.67
951.37	2407.33
952.10	2407.67
952.84	2406.33
953.57	2406.33
954.30	2405.33
955.03	2406.67
955.76	2405
956.50	2406.33
957.23	2407
957.96	2405
958.69	2405.67
959.42	2405.67
960.16	2405.33
960.89	2405.67
961.62	2406
962.35	2405
963.08	2406.67
963.81	2405
964.54	2405
965.28	2406
966.01	2405
966.74	2403.33
967.47	2407.33
968.20	2405.33
968.93	2405
969.66	2406.67
970.39	2405.33
971.12	2405.33
971.85	2406.33
972.58	2404.33
973.31	2405.67
974.04	2403.67
974.77	2403.33
975.50	2404
976.23	2404
976.96	2405
977.69	2403.67
978.42	2404.33
979.15	2404.33
979.88	2403.67
980.61	2405.33
981.34	2405.33
982.07	2416
982.80	2414.33
983.53	2413.67
984.26	2405
984.99	2415
985.72	2407
986.45	2404
987.18	2405
987.91	2404.67
988.64	2403.33
989.36	2404
990.09	2405
990.82	2403.33
991.55	2403.33
992.28	2403.33
993.01	2403
993.74	2402
994.46	2403
995.19	2402.33
995.92	2404.33
996.65	2403.33
997.38	2403.33
998.11	2403
998.83	2403.33
999.56	2403.33
1000.29	2404.67
1001.02	2401.33
1001.74	2403.67
1002.47	2402.67
1003.20	2403
1003.93	2402
1004.66	2403.33
1005.38	2404.33
1006.11	2403.33
1006.84	2404
1007.56	2404.67
1008.29	2403.33
1009.02	2403.33
1009.75	2404
1010.47	2403.33
1011.20	2403.33
1011.93	2403
1012.65	2404.33
1013.38	2404.67
1014.11	2405.33
1014.83	2403.67
1015.56	2405.67
1016.28	2404
1017.01	2404.33
1017.74	2404
1018.46	2405
1019.19	2403.33
1019.91	2401.67
1020.64	2403
1021.37	2401.33
1022.09	2402.33
1022.82	2402.33
1023.54	2401.33
1024.27	2403.33
1024.99	2402.33
1025.72	2401.67
1026.45	2403.67
1027.17	2403
1027.90	2403
1028.62	2401.67
1029.35	2402
1030.07	2403
1030.80	2403.67
1031.52	2401.33
1032.25	2403
1032.97	2403.33
1033.70	2403.67
1034.42	2402.33
1035.14	2402
1035.87	2401.67
1036.59	2402.67
1037.32	2402
1038.04	2401
1038.77	2401.33
1039.49	2403.67
1040.21	2401
1040.94	2403.67
1041.66	2401.33
1042.39	2402
1043.11	2403
1043.83	2404
1044.56	2402
1045.28	2403
1046.00	2402.67
1046.73	2401.33
1047.45	2401.33
1048.17	2404
1048.90	2401.67
1049.62	2402
1050.34	2401.33
1051.07	2402
1051.79	2403.33
1052.51	2403.33
1053.24	2402.67
1053.96	2402.67
1054.68	2400.67
1055.40	2402
1056.13	2402
1056.85	2402.67
1057.57	2402
1058.29	2402
1059.02	2401.33
1059.74	2401.67
1060.46	2402.33
1061.18	2404.33
1061.90	2402.67
1062.63	2402.33
1063.35	2404
1064.07	2401.33
1064.79	2403
1065.51	2402
1066.23	2401.67
1066.96	2402.33
1067.68	2402.67
1068.40	2402
1069.12	2402.33
1069.84	2401
1070.56	2402.67
1071.28	2401.33
1072.00	2402.67
1072.73	2402.33
1073.45	2402.33
1074.17	2402.33
1074.89	2401
1075.61	2403.67
1076.33	2402
1077.05	2401.67
1077.77	2401.67
1078.49	2401.33
1079.21	2402
1079.93	2403
1080.65	2402
1081.37	2405.33
1082.09	2401.67
1082.81	2402.33
1083.53	2401
1084.25	2402
1084.97	2401.67
1085.69	2402.67
1086.41	2401.67
1087.13	2399.67
1087.85	2401.67
1088.57	2400.67
1089.29	2402.67
1090.01	2402.67
1090.73	2405
1091.45	2401.33
1092.17	2401.33
1092.89	2402.33
1093.60	2401.33
1094.32	2401.67
1095.04	2401.33
1095.76	2402
1096.48	2400.67
1097.20	2402.33
1097.92	2401.67
1098.64	2401.67
1099.35	2404
1100.07	2402
1100.79	2401.33
1101.51	2393.33
1102.23	2393.33
1102.95	2394.33
1103.66	2397.33
1104.38	2400.67
1105.10	2399
1105.82	2400.33
1106.54	2399.67
1107.25	2397.67
1107.97	2400
1108.69	2402.33
1109.41	2402
1110.12	2403.33
1110.84	2401.67
1111.56	2404.33
1112.27	2402.67
1112.99	2398.33
1113.71	2398
1114.43	2399.67
1115.14	2398.33
